URL,Company,Headquarters,Sector,Subsector,Founded,Total Funding,Investors
https://forgeglobal.com/agile-robots_stock/,Invest and Sell Agile Robots Stock - Forge,"Munich, Germany",Industrial,Robotics,2018,,"Gl Ventures, Midas Group, Bocom International, Chimera Capital, Foxconn Industrial, Sequoia Capital China, C Ventures, Royal Group, Hillhouse Capital Group, Linear Venture"
https://forgeglobal.com/agility-robotics_stock/,Invest and Sell Agility Robotics Stock - Forge,"Pittsburgh, PA, United States",Industrial,Robotics,2015,,"AJI Capital, Bossa Invest, Defense Advanced Research Projects Agency, Willamette Valley Capital, AIRI Capital, Stout Street Capital"
https://forgeglobal.com/agnovos-bioscience_stock/,Invest and Sell AgNovos Bioscience Stock - Forge,"Rockville, MD, United States",Healthcare,Biotech & Pharma,2012,,NA
https://forgeglobal.com/agora-data_stock/,Invest and Sell Agora Data Stock - Forge,"Arlington, TX, United States",Fintech,Lending,2017,,"Dorm Room Fund, Garage Capital, Atalaya Capital Management, 1111 Capital Group"
https://forgeglobal.com/agrani-labs_stock/,Invest and Sell Agrani Labs Stock - Forge,"Fremint, CA, United States",Industrial,Other Industrial,2024,,NA
https://forgeglobal.com/ai-therapeutics_stock/,Invest and Sell AI Therapeutics Stock - Forge,"Miami, FL, United States",Healthcare,Biotech & Pharma,2013,,NA
https://forgeglobal.com/ai-unlimited-group_stock/,Access AI Unlimited Group Stock and Financial Details - Forge,"West Hollywood, CA, United States",Enterprise Software,Data Intelligence,2022,,NA
https://forgeglobal.com/ai21-labs_stock/,Invest and Sell AI21 Labs Stock - Forge,"Tel Aviv, Israel",Enterprise Software,Productivity,2017,,"Heliad, Coatue Management, Intel Capital, Scb 10x, Google For Startups, Ahren Innovation Capital, Nvidia, Comcast Ventures, Goodface Capital, Samsung Next Ventures, TPY Capital, B2venture, Pitango Venture Capital, 8vc, Walden Catalyst, Poalim Equity"
https://forgeglobal.com/aidash_stock/,Invest and Sell AiDash Stock - Forge,"San Jose, CA, United States",Enterprise Software,Data Intelligence,2019,,"Edison International, Lightrock, G2 Venture Partners, Schneider Electric, Benhamou Global Ventures, National Grid Partners, Shell Ventures"
https://forgeglobal.com/aimon-ai_stock/,Invest and Sell Aimon AI Stock - Forge,Palo Alto,Enterprise Software,Software Development,2021,,Tidal Ventures
https://forgeglobal.com/aiolos-bio_stock/,Access Aiolos Bio Stock and Financial Details - Forge,"Boston, MA, United States",Healthcare,Biotech & Pharma,2023,,NA
https://forgeglobal.com/air-company_stock/,Invest and Sell Air Company Stock - Forge,"Brooklyn, NY, United States",Energy,Clean Energy,2019,,NA
https://forgeglobal.com/airbase_stock/,Access Airbase Stock and Financial Details - Forge,"San Francisco, CA, United States",Enterprise Software,Business Operations,2016,,"Bain Capital Ventures, Menlo Ventures, Craft Ventures"
https://forgeglobal.com/airbnb_stock/,Access Airbnb Stock and Financial Details - Forge,"San Francisco, CA, United States",Consumer & Lifestyle,Travel & Hospitality,2008,,"Tiger Global Management, Kleiner Perkins Caufield &Amp; Byers, Greylock Partners, Andreessen Horowitz, Temasek Holdings, Ggv Capital, Y Combinator, Capitalg, Hillhouse Capital Group Of China, Horizon Ventures, Sv Angel, Tcv, China Broadband Capital, General Atlantic, Wellington Management, General Catalyst Partners, Sequoia Capital, Crunchfund, Digital Sky Technologies, Baillie Gifford"
https://forgeglobal.com/airbyte_stock/,Invest and Sell Airbyte Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Data Management /​ Storage,2020,,"Coatue, Coatue Management, Flex Capital, Accel, Altimeter Capital, Salesforce Ventures, Y Combinator, Liquid 2 Ventures, Benchmark, 8vc, Sv Angel"
https://forgeglobal.com/aircall_stock/,Invest and Sell Aircall Stock - Forge,"New York, NY, United States",Enterprise Software,Communication & Collaboration Software,2014,,"Adams Street Partners, Goldman Sachs Asset Management, Balderton Capital, Draper Esprit, Dtcp"
https://forgeglobal.com/airgarage_stock/,Invest and Sell AirGarage Stock - Forge,"San Francisco, CA, United States",Transportation,Other Transportation,2016,,"Andreessen Horowitz, Headline, Weekend Fund, Az Disruptors, Abstract Ventures, Work Life Ventures, Founders Fund, Floodgate"
https://forgeglobal.com/airkit_stock/,Invest and Sell Airkit.ai Stock - Forge,"Redwood City, CA, United States",Enterprise Software,Productivity,2017,,"Emergence, Friends & Family Capital, Accel, Salesforce Ventures, Amplify Partners, Eqt Ventures, Xplorer Capital, Floating Point, Plug & Play Tech Center, Valor Equity Partners"
https://forgeglobal.com/airmap_stock/,Access AirMap Stock and Financial Details - Forge,"Virginia Beach, VA, United States",Industrial,Industrial Software,2014,,"Yuneec, Rakuten, Lux Capital, General Catalyst, Microsoft Ventures, Airbus Ventures, Qualcomm Ventures, Sony, Sony Innovation Fund"
https://forgeglobal.com/airna_stock/,Invest and Sell AIRNA Stock - Forge,"Cambridge, MA, United States",Healthcare,Medical Devices,2021,,NA
https://forgeglobal.com/airplane_stock/,Invest and Sell Airplane Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Business Operations,2021,,"Contrary Capital, Thrive Capital"
https://forgeglobal.com/airship_stock/,Invest and Sell Airship Stock - Forge,"Portland, OR, United States",Enterprise Software,Sales & Marketing /​ Adtech,2009,,NA
https://forgeglobal.com/airslate_stock/,Invest and Sell airSlate Stock - Forge,"Brookline, MA, United States",Enterprise Software,Productivity,2006,,NA
https://forgeglobal.com/airspace-technologies_stock/,Invest and Sell Air Space Intelligence Stock - Forge,"Cambridge, MA, United States",Industrial,Logistics,2018,,"Mac Venture Capital, Qualcomm Ventures, Defy Partners Management, Telstra Ventures, Scale Venture Partners, Dbl Partners"
https://forgeglobal.com/airtable_stock/,Invest and Sell Airtable Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Communication & Collaboration Software,2012,,"Night Owl Ventures, 2b Global Capital, Friends & Family Capital, Fifth Down Capital, Founders Circle Capital, Tiger Global Management"
https://forgeglobal.com/airwallex_stock/,Invest and Sell Airwallex Stock - Forge,"San Francisco, CA, United States",Fintech,Payments,2015,,"Lone Pine Capital, Hostplus, Salesforce Ventures, Square Peg Capital, Hermitage Capital, Sequoia Capital China, Tencent, 1835i Ventures"
https://forgeglobal.com/airware-3_stock/,Access Airware Stock and Financial Details - Forge,"San Francisco, CA, United States",Industrial,Industrial Software,2013,,NA
https://forgeglobal.com/airware_stock/,Access Airware (pre-spinoff) Stock and Financial Details - Forge,"San Francisco, CA, United States",Industrial,Industrial Software,2011,,"First Round Capital, Kleiner Perkins Caufield & Byers Llc, Ge Ventures, Google Ventures"
https://forgeglobal.com/aisera_stock/,Access Aisera Stock and Financial Details - Forge,"Palo Alto, CA, United States",Enterprise Software,Productivity,2017,,"Northwest Venture Partners, Icon Ventures, The Goldman Sachs Group, Khosla Ventures, Thoma Bravo"
https://forgeglobal.com/aita_stock/,Invest and Sell AiTA Stock - Forge,"New York, NY, United States",Healthcare,Biotech & Pharma,2019,,Hammerstone Capital
https://forgeglobal.com/aiven_stock/,Invest and Sell Aiven Stock - Forge,"Helsinki, Finland",Enterprise Software,Cloud /​ Networking Infrastructure,2016,,"Salesforce Ventures, Eurazeo, Crew Capital, Blackrock, Atomico"
https://forgeglobal.com/aiwyn_stock/,Invest and Sell Aiwyn Stock - Forge,"Charlotte, NC, United States",Enterprise Software,Business Operations,2020,,"Operator Partners, 10x Capital, Revolution Ventures, Bessemer Venture Partners, Relevance Ventures, Creativeco, Merian Ventures"
https://forgeglobal.com/ajak-therapeutics_stock/,Invest and Sell Ajax Therapeutics Stock - Forge,"New York, NY, United States",Healthcare,Biotech & Pharma,2019,,"Ecor1 Capital, Nyu Langone Health, Memorial Sloan Kettering Cancer Center, Ra Capital Management, Inning One Ventures, Goldman Sachs Asset Management, Schrodinger, Boxer Capital, Eli Lilly"
https://forgeglobal.com/akagera-medicines_stock/,Invest and Sell Akagera Medicines Stock - Forge,"Waltham, MA, United States",Enterprise Software,Data Intelligence,2018,,NA
https://forgeglobal.com/akasa_stock/,Invest and Sell AKASA Stock - Forge,"San Francisco, CA, United States",Healthcare,Healthcare Software,2018,,NA
https://forgeglobal.com/akash-systems_stock/,Invest and Sell Akash Systems Stock - Forge,"San Francisco, CA, United States",Technology Hardware,Other Technology Hardware,2015,,"10x Capital, Hemisphere Ventures, York Ie, Proton Enterprises, Social Capital, Embeddedventures, Correlation Ventures, Growth Technology Partners, Founders Fund, Gaingels, Kearny Jackson, Khosla Ventures, Realm Capital Ventures, Dcvc, Vu Venture Partners, Flucas Ventures, Backstage Capital"
https://forgeglobal.com/akhan-semiconductor_stock/,Access Akhan Semiconductor Stock and Financial Details - Forge,"Gurnee, IL, United States",Technology Hardware,Computing Hardware,2013,,NA
https://forgeglobal.com/akido_stock/,Invest and Sell Akido Stock - Forge,"West Hollywood, CA, United States",Healthcare,Healthcare Software,2015,,"Soma Capital, Future Communities Capital, Ground Squirrel Ventures, Zag Capital, Slow Ventures, Innospring, Y Combinator, Great Oaks Venture Capital, Healthy Ventures, Astir Ventures, Realm Capital Ventures, Catapult Vc, Dcvc, Duro Ventures, Fresh Vc"
https://forgeglobal.com/akili_stock/,Access Akili Stock and Financial Details - Forge,"Boston, MA, United States",Healthcare,Digital Health,2011,,NA
https://forgeglobal.com/aktis-oncology_stock/,Invest and Sell Aktis Oncology Stock - Forge,"Boston, MA, United States",Healthcare,Biotech & Pharma,2019,,"Octagon Capital Advisors, Tcg, Novartis, Bristol Myers Squibb, Vida Ventures, Mpm Capital"
https://forgeglobal.com/akulaku_stock/,Invest and Sell Akulaku Stock - Forge,"South Jakarta, Indonesia",Fintech,Digital Banking,2014,,"Scb Group, Lend East, Arbor Ventures, Sequoia Capital India, Eight Roads Ventures, Ant Group, Silverhorn Group"
https://forgeglobal.com/alaffia_stock/,Invest and Sell Alaffia Stock - Forge,"New York, NY, United States",Enterprise Software,Data Intelligence,2020,,NA
https://forgeglobal.com/alamar-biosciences_stock/,Access Alamar Biosciences Stock and Financial Details - Forge,"Fremont, CA, United States",Healthcare,Biotech & Pharma,2018,,"Morningside Group, Hercules Capital, Sherpa Healthcare Partners, Qiming Venture Partners, U.S. Department Of Health & Human Services, Sands Capital, Illumina Ventures, Samsara Biocapital, Terra Magnum Capital Partners, National Institutes Of Health"
https://forgeglobal.com/alan_stock/,Invest and Sell Alan Stock - Forge,"Paris, France",Fintech,Insurance,2016,,NA
https://forgeglobal.com/alation_stock/,Invest and Sell Alation Stock - Forge,"Redwood City, CA, United States",Enterprise Software,Data Intelligence,2012,,"Snowflake Ventures, Blackstone, Andreessen Horowitz, Dell Technologies Capital, Bloomberg Beta, Harmony Partners, Ntt Docomo Ventures, Dcvc, Sanabil Investments, Costanoa Ventures, Icon Ventures, Tenoneten Ventures, General Catalyst, Union Grove Venture Partners, Foundation Capital, Sapphire Ventures, Hewlett Packard Enterprise, Salesforce Ventures, Riverwood Capital, Databricks Ventures"
https://forgeglobal.com/albert-invent_stock/,Invest and Sell Albert Invent Stock - Forge,"Oakland, CA, United States",Enterprise Software,Data Management /​ Storage,2022,,"Jp Morgan Chase, Homebrew, Tcv, Index Ventures"
https://forgeglobal.com/albert_stock/,Invest and Sell Albert Stock - Forge,"Covina, CA, United States",Fintech,Digital Banking,2015,,NA
https://forgeglobal.com/alchemy_stock/,Invest and Sell Alchemy Stock - Forge,"San Francisco, CA, United States",Fintech,Blockchain Software,2017,,"Coinbase Ventures, Coatue Management, Andreessen Horowitz, Mantis Vc, Wndrco, Pantera Capital, Dfj Growth, Redpoint Ventures, Samsung Next Ventures, Silver Lake, Dreamers Vc, Signalfire, Google For Startups Accelerator, Lightspeed Venture Partners"
https://forgeglobal.com/aledade_stock/,Invest and Sell Aledade Stock - Forge,"Bethesda, MD, United States",Healthcare,Healthcare Providers & Services,2014,,"Biomatics Capital, Omers Growth Equity, Casdin Capital, Ivp, Venrock, Gv, Echo Health Ventures, Avidity Partners, Mckesson Ventures, Lightspeed Venture Partners, Fidelity Management & Research, Tiger Global Management"
https://forgeglobal.com/aleo_stock/,Invest and Sell Provable Stock - Forge,"Amsterdam, Netherlands",Enterprise Software,Software Development,2019,,"Andreessen Horowitz, Kora Management, Tiger Global Management, Samsung Next Ventures, Softbank Investment Advisers"
https://forgeglobal.com/alertmedia_stock/,Invest and Sell AlertMedia Stock - Forge,"Austin, TX, United States",Enterprise Software,Other Enterprise Software,2013,,NA
https://forgeglobal.com/algolia_stock/,Invest and Sell Algolia Stock - Forge,"Palo Alto, CA, United States",Enterprise Software,Data Intelligence,2012,,"Aglaé Ventures, Lone Pine Capital, Index Ventures, Accel, Storm Ventures, Salesforce Ventures, Glynn Capital, Y Combinator, Capitalx, Acequia Capital, Dag Ventures, Founders Circle Capital, 500 Global, Fidelity Management & Research, Point Nine Capital"
https://forgeglobal.com/algorithmia_stock/,Invest and Sell Algorithmia Stock - Forge,"Seattle, WA, United States",Enterprise Software,Data Intelligence,2013,,NA
https://forgeglobal.com/alianza_stock/,Invest and Sell Alianza Stock - Forge,"Pleasant Grove, UT, United States",Enterprise Software,Cloud /​ Networking Infrastructure,2009,,"Cache Valley Bank, Rimrock Capital Management, Glidepath Partners, Tree Line Capital Partners, University Venture Fund, Grayhawk Capital, Kickstart Fund, Texas Capital Bank, Bridge Bank, Signal Peak Ventures, Realization Capital Partners, Frazier Group"
https://forgeglobal.com/alien-technology_stock/,Invest and Sell Alien Technology Stock - Forge,"San Jose, CA, United States",Consumer & Lifestyle,Consumer Electronics,1994,,"Philips Corporate Venturing, New Enterprise Associates, Presidio Partners, Qventures, Sunbridge Partners"
https://forgeglobal.com/alif-semiconductor_stock/,Invest and Sell Alif Semiconductor Stock - Forge,"Pleasanton, CA, United States",Technology Hardware,Computing Hardware,2019,,NA
https://forgeglobal.com/alivecor_stock/,Invest and Sell AliveCor Stock - Forge,"Mountain View, CA, United States",Healthcare,Medical Devices,2010,,"Bold Capital Partners, Khosla Ventures, Kilmahew Ventures, Oklahoma Life Science Fund"
https://forgeglobal.com/alkami-technology_stock/,Access Alkami Technology Stock and Financial Details - Forge,"Plano, TX, United States",Fintech,Fintech Software,2009,,NA
https://forgeglobal.com/alkira_stock/,Invest and Sell Alkira Stock - Forge,"San Jose, CA, United States",Enterprise Software,Cloud /​ Networking Infrastructure,2018,,"Nextequity Partners, Sequoia Capital, Koch Disruptive Technologies, Dallas Venture Capital, Gv, Lian Group, Juniper Networks, Presidio Ventures, Geodesic Capital, Kdt Ventures, Kleiner Perkins, Tiger Global Management"
https://forgeglobal.com/allbirds_stock/,Access Allbirds Stock and Financial Details - Forge,"San Francisco, CA, United States",Consumer & Lifestyle,"Clothing, Fashion, Beauty & Apparel",2016,,NA
https://forgeglobal.com/allen-control-systems_stock/,Invest and Sell Allen Control Systems Stock - Forge,Austin,Industrial,Aerospace & Defense,2022,,"Rally Ventures, Forum Ventures, Lontra Ventures, Craft Ventures"
https://forgeglobal.com/alleviant-medical_stock/,Invest and Sell Alleviant Medical Stock - Forge,"Austin, TX, United States",Healthcare,Biotech & Pharma,2017,,"Texas Medical Center, S3 Ventures, Omega Funds, Rivervest Venture Partners, Shangbay Capital, Gilmartin Capital, Vensana Capital, Broadview Ventures, U.S. Department Of Health & Human Services"
https://forgeglobal.com/alloplex-biotherapeutics_stock/,Invest and Sell Alloplex Biotherapeutics Stock - Forge,"Woburn, MA, United States",Healthcare,Biotech & Pharma,2016,,NA
